date,latitude,longitude,country_name,admin_division_name,risk_class,elevation,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration
2017-03-19,33.220138000000006,75.79644800000001,india,Jammu and Kashmir,High,1057.0,9.0,0.0,0.0,0.0,4.21
2017-08-29,19.41286968,73.28423263,india,Maharashtra,Medium,43.0,25.3,38.2,38.2,23.0,1.4
2017-04-08,33.12172879,75.40856188,india,Jammu and Kashmir,Medium,1129.0,12.8,3.8,3.8,11.0,3.89
2011-08-29,18.9774,72.81019999999998,india,Maharashtra,Medium,11.0,25.8,33.4,33.4,24.0,1.26
2015-07-06,29.393,79.4525,india,Uttaranchal,Low,1993.0,18.2,18.5,18.5,20.0,1.32
2013-08-04,10.3228,76.4319,india,Kerala,Low,58.0,23.3,59.2,59.2,24.0,1.19
2014-03-20,33.2355,75.2449,india,Jammu and Kashmir,High,731.0,14.2,0.0,0.0,0.0,3.8
2017-03-30,33.18025403,75.80786093,india,Jammu and Kashmir,Low,1064.0,17.9,0.0,0.0,0.0,5.02
2017-07-04,25.4976444,94.12901274,india,Manipur,Low,1788.0,18.0,15.5,15.5,23.0,1.29
2013-07-04,30.0712,80.2386,india,Uttaranchal,Low,2065.0,18.6,8.4,8.4,20.0,2.62
2010-02-23,30.38069426,78.47049964999998,india,Uttaranchal,Medium,1046.0,12.2,9.0,9.0,12.0,1.82
2017-07-06,25.82860033,91.876717,india,Meghalaya,Medium,592.0,25.2,23.1,23.1,14.0,2.72
2018-05-30,34.309258789999994,75.53528588,india,Jammu and Kashmir,High,3396.0,2.1,0.0,0.0,0.0,4.41
2011-08-07,9.5988,76.52889999999998,india,Kerala,Low,12.0,24.1,36.0,36.0,24.0,1.04
2010-09-04,30.796,78.623,india,Uttaranchal,Low,1854.0,18.7,95.7,95.7,19.0,1.17
2009-09-18,26.8342,88.27979999999998,india,West Bengal,High,456.0,23.8,12.5,12.5,18.0,2.12
2011-06-27,12.9141,74.85599999999998,india,Karnataka,Low,22.0,25.0,44.5,44.5,24.0,1.68
2011-07-19,27.05374234,88.42572376000001,india,West Bengal,Low,287.0,25.9,193.1,193.1,24.0,0.65
2011-08-07,31.0766,77.3913,india,Himachal Pradesh,Medium,1305.0,23.7,9.8,9.8,11.0,3.21
2017-07-05,29.88884727,80.56522226,india,Uttaranchal,High,1231.0,24.4,20.0,20.0,13.0,2.25
2013-07-27,24.3599,85.6179,india,Jharkhand,High,363.0,24.6,19.4,19.4,22.0,1.07
2012-02-15,32.3682,75.5227,india,Jammu and Kashmir,High,322.0,11.6,0.1,0.1,1.0,2.42
2015-06-21,30.0261,78.62779999999998,india,Uttaranchal,High,468.0,28.8,4.7,4.7,11.0,4.68
1990-01-28,29.99311111,78.33044443999998,india,Uttaranchal,Medium,485.0,15.1,1.6,1.6,8.0,1.85
2016-07-16,30.4554,78.0973,india,Uttaranchal,Medium,1995.0,18.5,148.2,148.2,24.0,0.79
2010-08-18,17.0661,73.5027,india,Maharashtra,Low,172.0,23.8,40.7,40.7,24.0,1.13
2012-08-17,30.6179,78.3233,india,Uttaranchal,Low,927.0,26.1,7.5,7.5,12.0,3.67
2007-03-12,34.0935,74.91119999999998,india,Jammu and Kashmir,Low,1968.0,0.5,71.8,26.5,24.0,1.14
2013-06-18,12.8446,75.2476,india,Karnataka,Low,64.0,23.7,74.0,74.0,24.0,0.65
2018-08-29,32.79349919,74.82127414,india,Jammu and Kashmir,Medium,391.0,28.8,0.8,0.8,6.0,4.45
2018-09-17,27.54255403,88.62957833999998,india,Sikkim,High,1290.0,23.2,0.1,0.1,1.0,4.33
2010-10-09,25.1796,93.0083,india,Assam,Medium,696.0,21.1,57.9,57.9,17.0,1.83
2015-07-24,24.9818,93.5142,india,Manipur,Low,1238.0,19.0,25.1,25.1,24.0,1.2
2014-12-31,33.287,77.2853,india,Jammu and Kashmir,Medium,4046.0,-16.9,0.0,0.0,0.0,0.79
2007-09-05,27.06826195,88.28121204,india,West Bengal,High,1728.0,17.7,50.3,50.3,24.0,0.81
2008-08-10,25.08,75.72,india,Rajasthan,High,386.0,26.9,5.1,5.1,10.0,2.88
2017-07-01,26.11613908,94.24222574,india,Nagaland,Medium,1384.0,19.7,17.1,17.1,24.0,2.01
2011-06-02,9.5207,77.0198,india,Kerala,Medium,449.0,22.6,41.1,41.1,24.0,2.12
2013-06-25,10.9628,77.5947,india,Tamil Nadu,Medium,267.0,26.2,3.0,3.0,6.0,4.26
2018-10-29,25.7685,93.82005556,india,Nagaland,Low,269.0,23.7,0.0,0.0,0.0,2.31
2014-06-22,9.9983,76.7329,india,Kerala,Medium,43.0,25.2,3.7,3.7,11.0,3.88
2015-08-01,24.004,93.9815,india,Manipur,Medium,1496.0,19.0,10.3,10.3,20.0,2.36
2015-07-13,31.0851,77.1665,india,Himachal Pradesh,Medium,1815.0,19.0,14.3,14.3,16.0,2.46
2010-06-25,19.069,72.8703,india,Maharashtra,High,4.0,26.7,25.9,25.9,24.0,1.98
2015-03-15,33.8911,74.9781,india,Jammu and Kashmir,High,1631.0,2.7,16.3,16.1,21.0,1.21
2015-08-12,32.1764,76.3075,india,Himachal Pradesh,Low,958.0,23.3,106.9,106.9,16.0,1.09
2017-07-03,26.10430759,91.86227824,india,Assam,Low,131.0,25.8,83.0,83.0,24.0,0.83
2011-07-08,30.6509,79.5192,india,Uttaranchal,High,2228.0,17.1,18.2,18.2,16.0,2.34
2008-07-18,29.33,80.09999999999998,india,Uttaranchal,High,1601.0,20.1,77.9,77.9,23.0,1.39
2011-06-29,30.676294820000003,79.04191790999998,india,Uttaranchal,High,2516.0,15.6,13.1,13.1,22.0,2.61
2011-08-06,9.4237,76.9371,india,Kerala,Medium,131.0,23.5,19.0,19.0,20.0,2.37
2018-05-29,34.43134194,75.74123394,india,Jammu and Kashmir,Medium,3093.0,4.9,0.1,0.0,1.0,4.82
2015-10-31,11.374,77.8987,india,Tamil Nadu,High,408.0,24.5,7.9,7.9,16.0,1.82
2017-07-04,27.98531715,94.21263589,india,Arunachal Pradesh,Medium,348.0,25.5,74.4,74.4,24.0,0.92
2013-06-17,31.6223,78.0193,india,Himachal Pradesh,Medium,2461.0,11.3,73.5,73.5,24.0,1.29
2018-12-18,33.24019317,75.23888988999998,india,Jammu and Kashmir,Low,726.0,11.1,0.0,0.0,0.0,1.92
2016-07-19,28.235,94.9612,india,Arunachal Pradesh,High,251.0,24.5,14.2,14.2,21.0,0.92
2009-10-02,14.7812,74.49899999999998,india,Karnataka,High,336.0,23.0,35.2,35.2,24.0,0.62
2012-07-07,34.0123,77.9988,india,Jammu and Kashmir,Medium,4929.0,3.5,0.0,0.0,0.0,4.4
2017-07-09,26.56636244,93.13195098,india,Assam,High,77.0,26.9,48.7,48.7,24.0,1.46
2013-08-17,15.5419,73.9214,india,Goa,Low,14.0,24.4,27.1,27.1,24.0,1.64
2008-08-08,31.13,77.09,india,Himachal Pradesh,Low,1720.0,19.7,58.9,58.9,23.0,1.15
2013-06-11,31.4881,76.67019999999998,india,Himachal Pradesh,Low,691.0,27.5,18.0,18.0,14.0,3.6
2018-08-16,10.6012346,76.61007121,india,Kerala,High,72.0,23.5,81.0,81.0,24.0,1.05
2011-05-22,25.0672,93.4093,india,Manipur,High,460.0,22.3,36.1,36.1,24.0,1.41
2017-05-07,11.34942664,76.84947966,india,Tamil Nadu,High,1028.0,25.3,0.9,0.9,3.0,4.84
2017-06-29,15.68638494,74.16234113999998,india,Karnataka,High,790.0,21.0,73.4,73.4,24.0,1.53
2008-08-09,15.15,74.11,india,Goa,High,62.0,23.9,71.0,71.0,24.0,0.92
2018-08-01,11.96697752,75.80869049999998,india,Kerala,Low,97.0,23.7,20.2,20.2,24.0,1.84
2010-09-25,33.241,75.2382,india,Jammu and Kashmir,Medium,734.0,23.8,0.0,0.0,0.0,4.42
2014-03-11,34.0823,74.05599999999998,india,Jammu and Kashmir,Low,1336.0,5.4,46.3,46.1,22.0,0.77
2013-08-19,30.6293,78.33029999999998,india,Uttaranchal,High,960.0,24.2,5.2,5.2,16.0,2.58
2009-10-01,16.656,73.51779999999998,india,Maharashtra,Low,93.0,25.7,14.7,14.7,18.0,1.6
2017-07-09,24.83507319,93.89896294,india,Manipur,High,948.0,22.5,4.5,4.5,19.0,1.76
2016-07-04,12.8041,74.8678,india,Karnataka,High,40.0,25.6,50.0,50.0,24.0,1.49
2011-08-07,15.7067,73.9551,india,Maharashtra,Low,16.0,24.8,21.4,21.4,24.0,2.38
2015-06-30,26.8843,88.18349999999998,india,West Bengal,High,1645.0,19.4,39.2,39.2,24.0,1.75
2017-06-12,13.90074546,74.66018578,india,Karnataka,Medium,76.0,24.9,175.5,175.5,24.0,1.06
2013-07-01,26.1147,94.3864,india,Nagaland,High,362.0,27.3,15.5,15.5,23.0,2.54
2017-01-30,11.34376314,76.79310973,india,Tamil Nadu,Medium,1712.0,16.2,0.2,0.2,2.0,3.33
2007-06-25,19.0298,72.91039999999998,india,Maharashtra,Medium,146.0,26.1,19.6,19.6,24.0,2.5
2013-10-06,26.1665,91.7049,india,Assam,High,231.0,22.8,24.5,24.5,22.0,0.82
2010-06-25,19.1095,72.89289999999998,india,Maharashtra,Low,20.0,26.6,25.4,25.4,24.0,1.95
2015-09-21,19.4662,72.8276,india,Maharashtra,Medium,253.0,24.6,7.2,7.2,16.0,2.13
2016-07-14,26.1768,91.7702,india,Assam,Low,127.0,27.5,10.0,10.0,21.0,2.2
2015-06-16,25.5114,90.215,india,Meghalaya,Medium,305.0,24.9,24.4,24.4,15.0,2.1
2017-04-29,25.61919207,92.7094701,india,Assam,High,585.0,22.8,0.4,0.4,4.0,3.95
2012-08-18,32.2278,78.071,india,Himachal Pradesh,High,3674.0,14.2,0.0,0.0,0.0,3.9
2015-08-06,33.1078,74.77559999999998,india,Jammu and Kashmir,Medium,1225.0,22.9,3.5,3.5,10.0,3.57
2013-06-01,27.8776,94.25,india,Arunachal Pradesh,High,993.0,21.1,28.2,28.2,20.0,2.12
2015-08-20,32.6173,75.26399999999998,india,Jammu and Kashmir,Medium,470.0,25.7,10.2,10.2,11.0,2.66
2018-11-05,33.23064797,75.25138307,india,Jammu and Kashmir,High,692.0,15.6,0.1,0.1,1.0,2.53
2016-06-12,27.6438,93.871,india,Arunachal Pradesh,Low,1682.0,19.4,1.6,1.6,5.0,3.26
2010-10-31,18.2733,83.06449999999998,india,Andhra Pradesh,High,698.0,20.3,78.9,78.9,24.0,0.39
2016-07-31,25.4941,82.5725,india,Uttar Pradesh,Low,88.0,28.3,7.6,7.6,16.0,2.94
2013-07-24,30.3056,79.32859999999998,india,Uttaranchal,High,959.0,23.8,6.0,6.0,16.0,3.4
2010-09-20,31.1838,76.9907,india,Himachal Pradesh,Low,1350.0,19.4,20.4,20.4,14.0,1.92
2013-09-01,24.9037,93.487,india,Manipur,High,1272.0,20.8,3.0,3.0,8.0,3.52
2015-03-15,33.0809,75.2966,india,Jammu and Kashmir,Low,1776.0,3.5,29.2,28.0,23.0,0.89
2018-08-15,9.89957093,76.98511193,india,Kerala,Medium,598.0,20.6,200.7,200.7,24.0,0.6
2017-05-12,10.92631521,77.79584597,india,Tamil Nadu,Medium,216.0,31.4,4.8,4.8,4.0,5.72
2008-01-16,33.2537,75.20059999999998,india,Jammu and Kashmir,Low,678.0,10.7,3.4,3.4,13.0,0.98
2014-09-22,26.1044,91.7082,india,Assam,High,55.0,24.9,66.3,66.3,24.0,1.02
2010-07-29,24.9786,93.5027,india,Manipur,Low,1295.0,19.4,41.2,41.2,17.0,1.4
2018-09-14,27.45377772,88.52426486,india,Sikkim,High,1025.0,22.1,116.1,116.1,23.0,2.53
2007-10-30,11.2777,77.12359999999998,india,Tamil Nadu,Medium,372.0,23.3,5.9,5.9,7.0,3.12
2015-08-18,25.5145,90.2023,india,Meghalaya,High,279.0,25.5,50.3,50.3,24.0,1.77
2018-11-22,32.23427242,77.18888332,india,Himachal Pradesh,Medium,1860.0,9.9,5.5,0.0,9.0,2.72
2017-03-10,33.370552,75.193916,india,Jammu and Kashmir,High,1475.0,4.2,9.0,0.3,18.0,2.39
2016-07-21,26.9015,88.4719,india,West Bengal,High,231.0,24.9,26.1,26.1,24.0,0.97
2015-05-30,34.2607,75.44459999999998,india,Jammu and Kashmir,High,3360.0,5.5,0.5,0.1,2.0,4.02
2012-01-13,33.4209,75.20449999999998,india,Jammu and Kashmir,Low,1602.0,-4.8,0.0,0.0,0.0,1.74
2015-02-19,24.6108,92.562,india,Assam,Low,27.0,20.7,0.7,0.7,3.0,2.66
2013-08-05,9.879,76.9683,india,Kerala,Medium,579.0,20.3,141.7,141.7,24.0,1.42
2015-04-03,33.1445,75.54689999999998,india,Jammu and Kashmir,Medium,1137.0,10.3,8.6,8.6,19.0,2.09
2007-08-06,33.2451,75.2257,india,Jammu and Kashmir,Low,801.0,26.2,10.2,10.2,10.0,2.13
2010-08-19,24.8961,93.4957,india,Manipur,Medium,1049.0,21.0,5.3,5.3,17.0,1.71
2010-09-18,29.29558605,79.54043078,india,Uttaranchal,Low,652.0,21.8,69.6,69.6,24.0,0.57
2016-07-07,25.0118,94.3136,india,Manipur,High,1372.0,21.6,1.8,1.8,7.0,3.22
2018-12-15,33.33197566,75.20070998999998,india,Jammu and Kashmir,Medium,1185.0,-1.2,0.0,0.0,0.0,1.55
2013-07-25,30.4041,79.3276,india,Uttaranchal,Medium,1099.0,21.7,39.0,39.0,16.0,1.36
2016-07-18,30.7313,78.4358,india,Uttaranchal,Low,1172.0,23.3,3.6,3.6,13.0,2.46
2015-08-01,24.4265,94.1913,india,Manipur,Medium,1299.0,19.2,39.3,39.3,14.0,1.9
2017-06-03,24.19467451,91.82931979,india,Tripura,Medium,32.0,27.3,7.5,7.5,17.0,3.07
2009-08-30,24.8628,94.4182,india,Manipur,High,922.0,22.7,13.4,13.4,10.0,3.04
2010-06-09,25.8833,91.2,india,Assam,Medium,247.0,23.9,34.9,34.9,20.0,1.18
2013-10-25,16.5175,80.6117,india,Andhra Pradesh,High,27.0,24.5,25.4,25.4,23.0,0.95
2010-08-13,25.70223725,94.04619681,india,Nagaland,Low,1016.0,22.9,14.4,14.4,18.0,2.86
2018-08-09,30.04014521,80.31354955,india,Uttaranchal,Medium,1289.0,24.5,4.8,4.8,19.0,3.83
2010-08-20,30.7221,78.64369999999998,india,Uttaranchal,High,3266.0,13.0,13.9,13.9,22.0,1.77
2017-07-01,24.95178179,94.20340026,india,Manipur,Low,910.0,23.5,9.9,9.9,21.0,2.63
2019-07-09,25.53663703,91.98082795,india,Meghalaya,Medium,1625.0,20.2,8.8,8.8,24.0,2.1
2016-10-15,27.172,88.5292,india,West Bengal,Low,301.0,23.9,0.0,0.0,0.0,2.78
2007-08-14,26.2208,73.6106,india,Rajasthan,Medium,266.0,27.5,1.8,1.8,10.0,3.87
2018-05-14,27.03596051,88.26257359,india,West Bengal,Low,2098.0,11.9,23.5,23.5,13.0,1.56
2010-10-08,25.6633,94.4703,india,Nagaland,Low,1443.0,17.3,24.1,24.1,24.0,1.18
2018-08-25,10.08673984,77.06304482999998,india,Kerala,High,1461.0,17.9,2.5,2.5,6.0,3.02
2015-04-03,34.0978,74.4016,india,Jammu and Kashmir,Low,2029.0,4.2,11.7,11.2,24.0,2.16
2018-08-17,9.88032214,77.00665997,india,Kerala,Medium,612.0,20.9,75.4,75.4,24.0,1.51
2011-03-19,33.3308,75.1773,india,Jammu and Kashmir,Medium,1814.0,7.5,22.9,22.9,24.0,1.82
2012-07-22,11.405,76.0376,india,Kerala,High,61.0,24.2,24.5,24.5,24.0,2.44
2015-08-15,30.9085,78.32989999999998,india,Uttaranchal,Medium,1889.0,18.9,4.7,4.7,17.0,2.64
2015-06-12,19.1209,72.84059999999998,india,Maharashtra,Medium,19.0,27.7,12.8,12.8,15.0,3.18
2012-08-17,30.6594,79.5605,india,Uttaranchal,Medium,3225.0,12.4,5.3,5.3,13.0,3.35
2014-09-24,25.8143,90.5763,india,Meghalaya,Low,63.0,25.0,2.1,2.1,10.0,2.33
2009-07-01,27.478,88.527,india,Sikkim,Low,771.0,25.2,37.8,37.8,24.0,1.02
2016-03-17,33.13296295,75.43929097,india,Jammu and Kashmir,Medium,1009.0,9.6,39.9,38.2,22.0,0.61
2018-08-19,9.61891211,77.14082618,india,Kerala,High,997.0,19.5,8.8,8.8,24.0,2.37
2011-07-08,30.9209,77.0206,india,Himachal Pradesh,Low,1286.0,22.2,3.7,3.7,9.0,2.89
2015-03-05,34.2092,74.321,india,Jammu and Kashmir,High,1574.0,1.4,7.0,5.0,15.0,1.37
2015-06-22,19.029,73.311,india,Maharashtra,Medium,50.0,25.6,26.5,26.5,23.0,1.65
2010-08-17,19.0997,72.8974,india,Maharashtra,Medium,23.0,26.5,12.5,12.5,20.0,2.81
2010-08-04,32.7571,77.41379999999998,india,Himachal Pradesh,Low,4890.0,3.7,1.3,1.0,6.0,3.6
2011-06-19,15.2932,74.1447,india,Goa,Medium,73.0,26.1,7.2,7.2,24.0,3.81
2013-09-01,27.3425,88.24259999999998,india,Sikkim,Low,1382.0,19.6,21.2,21.2,18.0,1.86
2013-08-18,30.3642,79.31579999999998,india,Uttaranchal,Medium,991.0,23.0,7.7,7.7,13.0,3.11
2009-06-17,26.89,88.47,india,West Bengal,Medium,406.0,25.1,3.2,3.2,17.0,3.09
2009-07-22,27.04,88.26399999999998,india,West Bengal,Low,2045.0,17.2,31.2,31.2,19.0,2.1
2013-08-15,32.361087219999995,77.30377644,india,Himachal Pradesh,Low,3356.0,11.0,32.1,32.1,23.0,1.7
2010-08-27,25.4786,94.1327,india,Manipur,Low,1738.0,19.5,18.0,18.0,20.0,2.1
2018-09-24,31.40953517,76.43305805000001,india,Himachal Pradesh,Medium,386.0,23.0,34.2,34.2,23.0,1.83
2018-09-25,31.70552778,76.93438888999998,india,Himachal Pradesh,Medium,743.0,22.4,6.8,6.8,7.0,3.8
2009-08-16,26.74452462,88.40011959,india,West Bengal,High,130.0,24.4,30.7,30.7,24.0,0.58
2017-02-21,32.006534390000006,78.56989163,india,Himachal Pradesh,Low,3066.0,-0.8,17.5,0.0,24.0,2.06
2015-06-25,30.6838,79.0479,india,Uttaranchal,Medium,2528.0,14.5,49.9,49.9,23.0,1.33
2015-06-22,17.586100000000002,73.1742,india,Maharashtra,Medium,18.0,26.3,33.5,33.5,24.0,1.92
2010-09-03,30.135,78.3896,india,Uttaranchal,Low,380.0,25.9,13.1,13.1,22.0,1.53
2015-03-05,33.1213,75.2449,india,Jammu and Kashmir,High,2321.0,-0.9,12.9,0.9,16.0,1.32
2016-08-05,33.0068,74.94549999999998,india,Jammu and Kashmir,Low,1401.0,22.9,4.5,4.5,9.0,4.48
2011-03-05,32.0996,77.1586,india,Himachal Pradesh,High,1697.0,4.8,0.0,0.0,0.0,2.96
2007-08-12,32.7334,77.59139999999998,india,Himachal Pradesh,Medium,5665.0,2.6,4.1,4.1,12.0,2.11
2010-06-28,25.5728,91.885,india,Meghalaya,High,1496.0,20.6,99.4,99.4,24.0,1.2
2011-08-27,32.6188,75.35039999999998,india,Jammu and Kashmir,Medium,777.0,24.2,18.7,18.7,14.0,2.43
2008-05-01,33.1463,75.7454,india,Jammu and Kashmir,Low,1222.0,19.7,1.6,1.6,3.0,4.97
2013-08-07,10.3031,76.7604,india,Kerala,Low,877.0,20.8,4.8,4.8,15.0,2.56
2017-06-04,27.05909317,93.54235868,india,Arunachal Pradesh,Low,495.0,23.7,11.6,11.6,19.0,2.81
2018-05-09,33.370670000000004,74.31965599999998,india,Jammu and Kashmir,High,941.0,20.5,1.3,1.3,4.0,4.75
2016-08-16,29.350849,79.45126399999998,india,Uttaranchal,Medium,1553.0,21.2,11.1,11.1,19.0,1.61
2009-05-26,27.043571470000003,88.26522125999999,india,West Bengal,Low,2077.0,13.1,145.9,145.9,24.0,0.49
2009-08-16,26.8670539,88.28040839,india,West Bengal,Low,1214.0,20.6,37.1,37.1,24.0,0.94
2013-06-19,29.5935,79.68049999999998,india,Uttaranchal,Medium,1228.0,23.2,1.3,1.3,5.0,4.84
2016-12-15,26.181606,91.772042,india,Assam,Low,55.0,20.7,0.0,0.0,0.0,2.88
2012-09-14,30.2853,78.9829,india,Uttaranchal,Medium,665.0,24.5,8.0,8.0,20.0,1.73
2009-08-08,29.5885,80.2098,india,Uttaranchal,Medium,1651.0,21.0,11.1,11.1,24.0,2.6
2013-08-14,33.0498,74.6264,india,Jammu and Kashmir,Medium,778.0,22.3,28.9,28.9,20.0,1.25
2018-09-23,32.794494590000006,74.82074177,india,Jammu and Kashmir,Medium,395.0,22.3,33.1,33.1,21.0,1.9
2009-10-05,23.73478778,92.72124394,india,Mizoram,Medium,972.0,20.9,24.6,24.6,18.0,2.2
2010-07-21,27.5509,88.64749999999998,india,Sikkim,High,1486.0,20.0,53.9,53.9,24.0,1.33
2011-08-10,30.2828,78.3041,india,Uttaranchal,Low,1663.0,20.7,18.2,18.2,18.0,2.18
2013-07-12,25.616,94.1167,india,Nagaland,High,1603.0,19.1,31.9,31.9,21.0,1.52
2010-07-20,29.3576,79.5519,india,Uttaranchal,Low,1338.0,20.9,160.2,160.2,24.0,1.04
2016-09-05,26.324724,94.514651,india,Nagaland,High,1243.0,22.5,9.5,9.5,13.0,2.84
2015-08-01,24.954,94.2156,india,Manipur,Medium,909.0,21.4,16.5,16.5,19.0,1.93
2015-12-07,31.6817,77.1209,india,Himachal Pradesh,Low,1078.0,12.2,0.0,0.0,0.0,2.16
2017-07-03,26.10035658,91.87351723,india,Assam,Low,90.0,26.1,83.0,83.0,24.0,0.84
2013-08-04,26.2083,94.5438,india,Nagaland,High,1469.0,21.3,12.8,12.8,12.0,3.48
2016-10-11,14.8009,74.11799999999998,india,Karnataka,High,3.0,25.3,6.5,6.5,18.0,1.77
2009-10-03,11.4477,75.8289,india,Kerala,Low,21.0,24.8,59.0,59.0,24.0,1.24
2016-08-15,31.581485,78.412784,india,Himachal Pradesh,High,2209.0,19.7,5.3,5.3,10.0,3.47
2016-09-17,23.725943,92.7178,india,Mizoram,High,1062.0,20.6,15.5,15.5,19.0,2.62
2013-06-17,29.5987,79.6592,india,Uttaranchal,High,1581.0,17.6,192.2,192.2,24.0,0.57
2016-12-14,11.339839,76.84110599999998,india,Tamil Nadu,Medium,871.0,20.9,8.4,8.4,16.0,2.1
2007-09-13,26.1833,91.8,india,Assam,Medium,67.0,27.8,6.7,6.7,8.0,3.85
2017-05-16,25.73318099,93.99655231,india,Nagaland,High,973.0,20.2,18.0,18.0,23.0,1.96
2017-09-29,24.981195000000003,94.018619,india,Manipur,High,796.0,22.7,48.1,48.1,21.0,1.92
2014-09-23,25.5772,91.8666,india,Meghalaya,Medium,1469.0,19.3,72.5,72.5,24.0,0.85
2018-08-09,11.58288514,75.96672472,india,Kerala,Medium,1443.0,15.9,54.3,54.3,24.0,1.79
2017-02-23,34.07756418,74.58081937,india,Jammu and Kashmir,Low,1607.0,4.0,0.1,0.1,1.0,2.35
2014-10-12,19.2046,84.19169999999998,india,Orissa,Low,1211.0,19.5,81.8,81.8,24.0,0.7
2018-08-10,10.05680488,76.76673339,india,Kerala,Medium,57.0,23.9,28.1,28.1,24.0,2.14
2012-02-16,32.5655,76.12009999999998,india,Himachal Pradesh,High,812.0,6.3,0.0,0.0,0.0,2.16
2012-09-18,31.0226,77.1029,india,Himachal Pradesh,High,1649.0,18.7,15.9,15.9,17.0,2.82
2017-04-25,24.0135808,92.67420963,india,Mizoram,High,648.0,23.4,1.6,1.6,6.0,3.93
2019-07-28,10.0369585,77.13048107,india,Kerala,High,1734.0,17.1,0.6,0.6,5.0,3.86
2011-06-01,9.6326,76.9792,india,Kerala,Low,1033.0,19.6,33.4,33.4,23.0,2.06
2018-08-10,11.62513002,76.12122789,india,Kerala,Medium,855.0,20.4,11.9,11.9,24.0,2.27
2015-10-31,11.3742,77.899,india,Tamil Nadu,High,330.0,24.8,7.9,7.9,16.0,1.82
2017-04-02,33.153219,75.678275,india,Jammu and Kashmir,Low,885.0,19.0,0.0,0.0,0.0,4.91
2013-11-20,20.0014,73.7917,india,Maharashtra,High,580.0,22.4,0.0,0.0,0.0,4.1
2013-06-12,32.2108,76.28329999999998,india,Himachal Pradesh,Medium,989.0,24.2,86.0,86.0,13.0,1.82
2010-02-26,33.0097,74.9402,india,Jammu and Kashmir,Low,1414.0,8.5,4.3,4.3,8.0,1.48
2017-06-06,30.33597362,79.31958144,india,Uttaranchal,Medium,921.0,26.2,10.9,10.9,9.0,5.1
2018-08-05,12.00218517,75.77401073,india,Kerala,Medium,114.0,25.2,3.6,3.6,17.0,3.49
2015-08-09,31.6916,76.5102,india,Himachal Pradesh,Low,834.0,23.4,1.3,1.3,8.0,2.52
2015-08-12,25.6237,94.1136,india,Nagaland,Low,1610.0,20.4,6.4,6.4,13.0,3.88
2013-07-28,29.9964,80.20099999999998,india,Uttaranchal,Low,2129.0,18.0,9.0,9.0,18.0,2.41
2010-09-19,30.7991,79.43559999999998,india,Uttaranchal,Low,4135.0,3.0,45.9,36.6,24.0,0.91
2011-08-08,30.6521,79.5566,india,Uttaranchal,Low,3362.0,10.3,36.4,36.2,23.0,1.88
2013-06-17,30.3069,78.0169,india,Uttaranchal,Low,622.0,23.4,121.2,121.2,24.0,1.22
2010-08-09,30.6785,78.34749999999998,india,Uttaranchal,Low,1040.0,24.4,6.8,6.8,12.0,3.18
2016-06-15,9.7967,77.06109999999998,india,Kerala,High,937.0,21.2,0.0,0.0,0.0,4.37
2015-08-07,18.7631,73.34699999999998,india,Maharashtra,Medium,399.0,24.1,9.5,9.5,24.0,2.8
2017-04-04,25.195355,93.172758,india,Assam,Low,645.0,18.9,52.8,52.8,16.0,1.75
2018-08-29,30.35948514,78.37742808999998,india,Uttaranchal,High,1602.0,20.0,9.8,9.8,14.0,2.48
2013-07-15,25.6269,94.1139,india,Nagaland,High,1558.0,20.9,9.4,9.4,17.0,2.61
2017-08-13,31.91422878,76.8929866,india,Himachal Pradesh,High,1618.0,21.6,2.4,2.4,6.0,3.76
2016-08-05,29.5866,80.2154,india,Uttaranchal,Medium,1602.0,21.6,18.2,18.2,19.0,3.23
2011-03-19,33.2466,75.1611,india,Jammu and Kashmir,Low,1265.0,11.1,38.1,38.1,20.0,2.12
2017-04-04,25.118398000000003,92.853913,india,Assam,High,183.0,21.3,55.7,55.7,16.0,1.61
2018-08-18,12.82302425,75.62223576000001,india,Karnataka,Medium,424.0,22.4,69.5,69.5,24.0,2.04
2017-07-09,27.0844941,93.60505989,india,Arunachal Pradesh,Medium,291.0,24.6,95.1,95.1,23.0,1.34
2017-06-26,24.32420539,93.15020652,india,Manipur,Medium,565.0,24.7,23.6,23.6,21.0,2.39
2008-09-19,30.56,77.29999999999998,india,Himachal Pradesh,High,876.0,21.1,62.2,62.2,23.0,0.74
2010-07-19,26.7215,95.0283,india,Nagaland,Low,704.0,23.5,27.2,27.2,24.0,1.36
2017-07-13,30.23936058,77.9558167,india,Uttaranchal,High,730.0,26.1,0.0,0.0,0.0,4.39
2015-08-22,26.1028,91.8806,india,Assam,High,151.0,26.2,22.4,22.4,18.0,3.36
2018-10-29,33.3059579,75.17356727,india,Jammu and Kashmir,Low,967.0,19.1,0.0,0.0,0.0,3.63
2011-04-17,33.2599,75.88859999999998,india,Jammu and Kashmir,Low,2960.0,0.5,23.1,12.8,16.0,2.62
2011-06-29,29.607,79.9298,india,Uttaranchal,Low,1759.0,19.6,33.5,33.5,23.0,1.24
2007-08-11,30.0702,78.3027,india,Uttaranchal,Medium,464.0,26.6,17.7,17.7,13.0,2.51
2018-08-15,9.84283264,76.73793469999998,india,Kerala,Low,69.0,22.9,184.6,184.6,24.0,0.59
